id_text,text,label
6623,"Maybe that's why he's the fastest, he gets away from gays fast as possible like a homophobe",1
45142,"it's disgraceful mistification, trying to confirm the delusions of the foolish atheistic crowd",0
41999,"If you still support Israel, look up: USS Liberty Samson Option Lavon Affair Apollo Affair Yimon Plan Canary Mission World Jewish Congress The Clean Break Memo The Talmud (and what it says about Jesus and Christians)",0
18353,"I'd share you with the entire neighborhood. Out on the porch tied up with a sign saying,""Fuck this worthless slut. Whoever gets her pregnant wins her for life.""",1
38924,"@mandykat32 Okay it's nice to know I'm not alone in this. Especially being in a seemingly-straight relationship, I end up doubting myself and feeling really left out or like I don't belong in the queer community.",0
20065,"Notwithstanding Marriyum Aurangzeb sahiba's political standing in her own right, amongst the many positives that Maryam Nawaz brought to the Pakistani political arena, bringing our female politicians to the centre-stage is one of the most notable ones. #PakistanStandsWithMaryam URL",0
9748,Did you Google it for a friend? Immigrants don't want trouble. They typically feel the need to build their place in this nation. A friend told me this.,0
15034,"shut the fuck up you little sissy bitch boi, go suck a cum puddle up from a glory hole you little slut do it, its awesoome",1
27709,@ohmydangersexy Equiiis,0
16780,That's good. I support the LGBT community,0
47132,MashAllah Beautiful Blessing Of Allah,0
16325,I'm also bi so I just want to say that my love and support is going to you! 💜💜,0
40552,"First, Christianity and its sect Roman Catholicism are a scam. Jesus made without human sperm is make believe. Trump was the first to speak about corruption in Puerto Rico and the mishandlings of Federal money by officials in Puerto Rico. It was the Puerto Rican thugs in power who are to blame.",1
49931,Never knew he was biracial,0
46153,White people vs black and Brown people will be race wars on the earth,1
23374,i hate dumb bitches,1
33141,"@ThomsonSherin @Debi129 @PaulLeeTicks Where is the heroic Pizza Rescue guy? Oh, he is locked up. Funny, a guy with an automatic weapon will show up to rescue kids because he saw a conspiracy on the internet. Yet, the whole nation won't pay attention to real kids being treated poorly at the border.",0
35896,@UNHCRCanada Iraqi refugees were forced to flee and started waiting for resettlment since 2013 till now... Is it time to be fair? Is it time for equality? Is it time to componsate them the waste years that lost in waiting.. They lost everything.. #StandWithIraqiRefugees,0
20021,That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth,1
8947,What a dyke,0
8969,He's a Muslim in the streets and a jihadi in the sheets.,0
43291,+Harry Henderson There were like two sentences between her referring to black people and her saying super predators. Nice try though,0
5307,I feel zero attraction towards woman taller than me. This is my taste.,0
49617,I thought it was for the Nintendo switch when I saw those buildings and character models 🤦🏽‍♂️,1
47746,"The Feminists should be fine when the next real world Barbaric horde comes into power. Good luck ladies! You're going to need it. ""Make me a sandwich!... MAKE ME A FUCKING SANDWICH!!!""",0
13822,Poor guy doesn't have ENOUGH jig to Jiggy . The sadd part is he won't use a Mandingo warrior salami on his girl. All she what's is KING SALAMI,0
46990,damn these people are criminals free loaders invaders to the us,1
24793,"'Anti Jewish'.... you're a repulsive antiSemite, the reason you say Jewish is so you can evoke sympathies of the Holocaust and victimhood to attack @jeremycorbyn when you damn well know that its the racist, supremacist Zionist ideology what #Corbyn has a problem with. #sickman",0
4386,"I believe Chad's are actually just the common, well-built man - the high-school athlete, attainable to the select few easily. The superchad you refer to is actually a THAD, which is when a Chad achieves his full potential whilst maintaining absolute sexual desirability (once he is grotesquely muscular to the point where he frightens women, he becomes a LAD) .  And since the guy is black, that makes him an Antwon (the black equivalent of the THAD)",0
20154,Men are scum biko #mehek But shoria no try,0
20023,Every gook in #LosAngeles should be deported or killed.,1
23338,"@DuoVandal @stone_toss Well it is, because you retards spread aids like it's going out of fashion you infested subhumans.",1
20016,Keep the fucking Mexican scum rapists and murderers out of the country and the fucking Arab Islamic terrorists out of the U.S. too!! No Syrian refugees either!! Build a wall and keep all of these fucking parasites out of the United States. We'll round up the ones here illegally and ship them the fuck out!!!!,1
